format_folder,format,model_path,pass,image_index,image,latency_ms,fps,cpu_percent,rss_before_mb,rss_after_mb,temperature_c,ground_truth_count,predicted_count,absolute_count_error,completely_exposed_count,half_buried_count
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,34,EDGE_TEST_034_image_160_0ae40e39_640x640.jpg,397.1607060000224,2.517872450352487,43.6,824.78125,823.5625,57.3,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,35,EDGE_TEST_035_image_178_d25d9cdd_640x640.jpg,398.3880250000311,2.5101156090219376,45.7,823.5625,824.78125,57.85,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,36,EDGE_TEST_036_image_182_99386deb_640x640.jpg,398.5130039999376,2.509328403246175,45.0,824.78125,823.5625,57.85,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,37,EDGE_TEST_037_image_192_2696fddd_640x640.jpg,404.52335500003755,2.47204515546428,42.6,823.5625,824.78125,57.85,3,1,2,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,38,EDGE_TEST_038_image_201_0ce21bba_640x640.jpg,398.37155899999743,2.5102193603133363,46.0,824.78125,823.5625,57.3,1,2,1,1,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,39,EDGE_TEST_039_image_205_52ce8cfe_640x640.jpg,398.6292559999356,2.5085966093772143,45.6,823.5625,824.78125,56.75,1,2,1,1,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,40,EDGE_TEST_040_image_208_481aceaa_640x640.jpg,398.04665700000896,2.5122683042655916,43.9,824.78125,823.5625,57.85,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,41,EDGE_TEST_041_image_211_7d7a573b_640x640.jpg,397.6868319999767,2.5145413917050656,41.7,823.5625,824.78125,55.65,2,1,1,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,42,EDGE_TEST_042_image_215_b678f49d_640x640.jpg,398.5548829999743,2.509064730239585,45.7,824.78125,823.578125,57.3,2,2,0,1,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,43,EDGE_TEST_043_image_217_ab899f54_640x640.jpg,397.26958099993226,2.517182406674551,44.9,823.578125,824.8125,57.85,1,0,1,0,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,44,EDGE_TEST_044_image_229_f1a0f195_640x640.jpg,398.12026100003095,2.511803839091531,43.9,824.8125,823.59375,58.4,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,45,EDGE_TEST_045_image_232_a1e3a59e_640x640.jpg,396.37411699993663,2.5228690701824,43.9,823.59375,824.8125,59.5,2,1,1,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,46,EDGE_TEST_046_image_237_e44dc169_640x640.jpg,397.609956999986,2.51502756003677,46.3,824.8125,823.59375,57.85,2,1,1,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,47,EDGE_TEST_047_image_238_7a65cb1b_640x640.jpg,397.45610600004966,2.516001100257031,44.3,823.59375,824.8125,58.95,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,48,EDGE_TEST_048_image_240_eda3f6bf_640x640.jpg,397.4196269999766,2.516232043064292,43.2,824.8125,839.46875,58.4,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,49,EDGE_TEST_049_image_244_c6f44af1_640x640.jpg,394.03494800001226,2.5378459577650685,46.6,839.46875,826.21875,58.95,2,2,0,1,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,50,EDGE_TEST_050_image_250_b3185ceb_640x640.jpg,398.0835700000398,2.5120353497631163,44.3,826.21875,826.28125,58.4,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,51,EDGE_TEST_051_image_251_f5ef7a28_640x640.jpg,397.32810600003177,2.516811634764947,42.0,826.28125,826.28125,58.4,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,52,EDGE_TEST_052_image_257_c962764c_640x640.jpg,397.81836899999234,2.5137099689834064,47.3,826.28125,826.28125,58.4,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,53,EDGE_TEST_053_image_260_79b29dc9_640x640.jpg,397.22369899993737,2.517473158116273,43.5,826.28125,826.28125,59.5,3,1,2,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,54,EDGE_TEST_054_image_265_316068e6_640x640.jpg,397.4193210000294,2.5162339804811,46.3,826.28125,826.28125,59.5,5,4,1,0,4
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,55,EDGE_TEST_055_image_266_8fe0514d_640x640.jpg,397.357730000067,2.516624000242379,44.7,826.28125,826.34375,58.4,5,3,2,1,2
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,56,EDGE_TEST_056_image_267_a1efb1c7_640x640.jpg,397.12342000007084,2.518108853917056,42.5,826.34375,826.40625,58.95,4,1,3,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,57,EDGE_TEST_057_image_268_6b17791e_640x640.jpg,396.72201999997014,2.520656655257188,44.7,826.40625,826.40625,59.5,6,2,4,0,2
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,58,EDGE_TEST_058_image_275_22d7eca3_640x640.jpg,397.0455490000404,2.518602720817551,43.9,826.40625,826.40625,59.5,5,2,3,0,2
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,59,EDGE_TEST_059_image_276_5dff9e22_640x640.jpg,396.955235000064,2.5191757453452874,44.3,826.40625,826.40625,58.95,4,1,3,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,60,EDGE_TEST_060_image_278_ea766e04_640x640.jpg,396.8812729999627,2.519645213897744,46.0,826.40625,826.40625,59.5,9,1,8,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,61,EDGE_TEST_061_image_286_378ac4c3_640x640.jpg,396.13914100004877,2.52436554861888,43.2,826.40625,826.40625,59.5,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,62,EDGE_TEST_062_image_301_ca83e5df_640x640.jpg,397.15683700001136,2.51789697881991,44.7,826.40625,826.421875,59.5,4,1,3,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,63,EDGE_TEST_063_image_303_fc13dbc0_640x640.jpg,396.96976800007633,2.5190835187222813,47.0,826.421875,826.4375,58.95,1,2,1,1,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,64,EDGE_TEST_064_image_305_ca60e725_640x640.jpg,397.37660700006927,2.516504450398676,43.9,826.4375,826.4375,60.05,1,2,1,0,2
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,65,EDGE_TEST_065_image_310_e7f041f0_640x640.jpg,399.86517600004845,2.5008429341190714,43.5,826.4375,826.4375,60.6,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,66,EDGE_TEST_066_image_327_85f28ced_640x640.jpg,398.08749499991336,2.512010581995844,43.6,826.4375,826.4375,59.5,1,0,1,0,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,67,EDGE_TEST_067_image_329_6b7e42c3_640x640.jpg,396.3423330000069,2.5230713873806225,44.2,826.4375,826.4375,60.6,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,68,EDGE_TEST_068_image_335_423c4bb2_640x640.jpg,398.64459199998237,2.5085001027683433,43.5,826.4375,826.4375,60.6,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,69,EDGE_TEST_069_image_339_5ef5959a_640x640.jpg,397.72411100000227,2.5143057017229573,47.0,826.4375,826.4375,60.6,1,0,1,0,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,70,EDGE_TEST_070_image_341_5ea77c2b_640x640.jpg,396.89183400003003,2.519578167990033,44.6,826.4375,826.4375,60.6,1,0,1,0,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,71,EDGE_TEST_071_image_356_464376c2_640x640.jpg,397.49463400005425,2.5157572315802974,47.6,826.4375,826.4375,58.95,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,72,EDGE_TEST_072_image_364_81272161_640x640.jpg,397.4128739999969,2.5162747998949015,43.6,826.4375,826.453125,60.05,1,0,1,0,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,73,EDGE_TEST_073_image_367_ebadfd09_640x640.jpg,397.17171399991,2.5178026650715277,47.3,826.453125,826.453125,61.15,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,74,EDGE_TEST_074_image_370_9d9f521d_640x640.jpg,397.84056500002407,2.51356972610357,42.1,826.453125,808.78125,61.15,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,75,EDGE_TEST_075_image_373_d51a1f7a_640x640.jpg,396.3586200000009,2.522967710403265,47.9,808.78125,827.40625,60.6,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,76,EDGE_TEST_076_image_374_18709287_640x640.jpg,397.48348000000533,2.5158278276118207,41.6,827.40625,808.921875,59.5,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,77,EDGE_TEST_077_image_378_f4d007ae_640x640.jpg,395.2919219999558,2.529775956312388,43.9,808.921875,827.390625,60.05,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,78,EDGE_TEST_078_image_385_3f7bae0d_640x640.jpg,396.7652189999171,2.52038221122454,45.0,827.390625,808.921875,60.6,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,79,EDGE_TEST_079_image_397_49ad5cf8_640x640.jpg,396.8717499999457,2.5197056731806606,43.1,808.921875,827.390625,61.15,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,80,EDGE_TEST_080_image_399_584fa2c4_640x640.jpg,395.41711899994425,2.5289749784458397,45.7,827.390625,808.921875,60.6,1,0,1,0,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,81,EDGE_TEST_081_image_401_533e18ca_640x640.jpg,395.6135569999333,2.527719240926237,45.3,808.921875,827.390625,60.6,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,82,EDGE_TEST_082_image_410_8eed7e1c_640x640.jpg,396.29057599995576,2.523400909740815,43.6,827.390625,808.921875,61.15,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,83,EDGE_TEST_083_image_416_82eb3ebe_640x640.jpg,396.6566970000258,2.5210717670044405,43.9,808.921875,827.390625,60.6,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,84,EDGE_TEST_084_image_417_ae3ad87d_640x640.jpg,396.17094699997324,2.524162883655544,47.0,827.390625,827.390625,61.15,1,2,1,1,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,85,EDGE_TEST_085_image_425_bb5f9e4a_640x640.jpg,398.4468170000355,2.509745234079536,44.3,827.390625,822.984375,59.5,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,86,EDGE_TEST_086_image_426_5da7fb0b_640x640.jpg,396.6126010000153,2.5213520636475226,42.8,822.984375,822.984375,61.15,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,87,EDGE_TEST_087_image_433_3070b692_640x640.jpg,396.77744799996617,2.5203045310178145,43.5,822.984375,822.984375,61.7,1,1,0,1,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,88,EDGE_TEST_088_image_443_e75745ac_640x640.jpg,397.10719799995786,2.518211719748545,42.4,822.984375,822.984375,61.7,1,0,1,0,0
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,89,EDGE_TEST_089_image_445_efc7393b_640x640.jpg,404.73532499993325,2.470750483665257,42.7,822.984375,822.984375,61.7,1,1,0,0,1
01_pytorch_fp32,PyTorch FP32,/home/tanishk/rock_edge_project/02_selected_model/01_pytorch_fp32/01_yolov8n_PyTorch_FP32.pt,1,90,EDGE_TEST_090_image_448_3511f25a_640x640.jpg,395.8998190000784,2.5258915311598105,44.7,822.984375,822.984375,61.15,1,1,0,0,1
