format_folder,format,model_path,pass,image_index,image,latency_ms,fps,cpu_percent,rss_before_mb,rss_after_mb,temperature_c,ground_truth_count,predicted_count,absolute_count_error,completely_exposed_count,half_buried_count
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,11,EDGE_TEST_011_image_053_48518c21_640x640.jpg,143.01562899998999,6.992242784878218,70.7,867.6875,867.6875,53.45,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,12,EDGE_TEST_012_image_054_abfc3115_640x640.jpg,144.25659500000165,6.93209208216781,68.4,867.6875,867.6875,53.45,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,13,EDGE_TEST_013_image_057_5de4c210_640x640.jpg,142.7888040000198,7.003350206644082,70.2,867.6875,867.6875,52.9,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,14,EDGE_TEST_014_image_063_39cb7a62_640x640.jpg,144.21383699999524,6.934147380046708,69.5,867.6875,867.6875,54.55,2,1,1,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,15,EDGE_TEST_015_image_068_473a1c63_640x640.jpg,143.57698500003835,6.964904577148858,69.0,867.6875,867.6875,55.65,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,16,EDGE_TEST_016_image_076_0ed6e178_640x640.jpg,143.9015870000162,6.949193687487876,70.7,867.6875,867.6875,55.1,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,17,EDGE_TEST_017_image_077_0ea2da12_640x640.jpg,143.1841259999942,6.98401441511778,70.2,867.6875,867.6875,55.1,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,18,EDGE_TEST_018_image_085_8809c5f8_640x640.jpg,144.72778600003267,6.909523234189282,69.5,867.6875,867.6875,56.2,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,19,EDGE_TEST_019_image_086_247ac7bc_640x640.jpg,144.46453499999734,6.922114136871159,70.2,867.6875,867.6875,56.2,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,20,EDGE_TEST_020_image_088_393f5523_640x640.jpg,144.4387960000313,6.92334765792276,69.0,867.6875,867.6875,56.75,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,21,EDGE_TEST_021_image_093_1b3ac379_640x640.jpg,145.4946169999971,6.873106514999245,67.2,867.6875,867.875,55.65,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,22,EDGE_TEST_022_image_094_b2a4a867_640x640.jpg,144.06502799999998,6.94130986459809,69.6,867.875,867.875,56.2,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,23,EDGE_TEST_023_image_096_b8cf692b_640x640.jpg,144.26376400001573,6.931747600872877,69.5,867.875,867.875,56.75,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,24,EDGE_TEST_024_image_104_208f797f_640x640.jpg,143.99391899996772,6.944737714932422,70.2,867.875,867.875,57.3,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,25,EDGE_TEST_025_image_107_dc60bc59_640x640.jpg,144.74858300002325,6.908530496632491,70.7,867.875,867.875,56.75,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,26,EDGE_TEST_026_image_108_bce27ae2_640x640.jpg,144.14649000002555,6.937387098359611,69.0,867.875,867.875,57.85,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,27,EDGE_TEST_027_image_111_62d4323c_640x640.jpg,143.7799820000123,6.9550711169230395,70.2,867.875,867.875,58.4,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,28,EDGE_TEST_028_image_116_98db83fc_640x640.jpg,143.8779419999605,6.9503357227633575,69.5,867.875,867.875,56.75,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,29,EDGE_TEST_029_image_127_6c0965ef_640x640.jpg,144.77349100002357,6.907341897280333,70.2,867.875,867.875,57.3,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,30,EDGE_TEST_030_image_136_81dc6b0a_640x640.jpg,144.71982600002775,6.9099032775219635,70.7,867.875,867.875,57.85,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,31,EDGE_TEST_031_image_140_2b0d436f_640x640.jpg,144.53240500000675,6.918863627848394,69.0,867.875,867.875,58.95,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,32,EDGE_TEST_032_image_153_8f06f1d3_640x640.jpg,141.8397770000297,7.050208489821516,70.7,867.875,867.875,58.4,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,33,EDGE_TEST_033_image_154_ff284326_640x640.jpg,141.33049600002323,7.0756137443955165,70.9,867.875,867.875,59.5,2,0,2,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,34,EDGE_TEST_034_image_160_0ae40e39_640x640.jpg,142.31704200000195,7.02656537788346,70.7,867.875,867.890625,57.3,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,35,EDGE_TEST_035_image_178_d25d9cdd_640x640.jpg,143.5447669999803,6.96646781975784,70.7,867.890625,867.890625,59.5,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,36,EDGE_TEST_036_image_182_99386deb_640x640.jpg,143.81142700000282,6.953550360083558,70.7,867.890625,867.890625,58.4,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,37,EDGE_TEST_037_image_192_2696fddd_640x640.jpg,143.88520300002483,6.949984982123752,70.2,867.890625,867.90625,59.5,3,1,2,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,38,EDGE_TEST_038_image_201_0ce21bba_640x640.jpg,144.78532500004349,6.906777327050927,69.0,867.90625,867.90625,60.05,1,2,1,1,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,39,EDGE_TEST_039_image_205_52ce8cfe_640x640.jpg,143.86177799997313,6.951116647537797,70.7,867.90625,867.921875,58.95,1,2,1,1,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,40,EDGE_TEST_040_image_208_481aceaa_640x640.jpg,144.65297899999996,6.913096480370448,69.0,867.921875,867.921875,58.95,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,41,EDGE_TEST_041_image_211_7d7a573b_640x640.jpg,143.66352500002222,6.9607090595879875,70.2,867.921875,867.9375,60.6,2,1,1,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,42,EDGE_TEST_042_image_215_b678f49d_640x640.jpg,144.3579679999516,6.927224134938886,70.2,867.9375,867.9375,60.05,2,2,0,1,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,43,EDGE_TEST_043_image_217_ab899f54_640x640.jpg,143.23983200000612,6.981298330480849,71.9,867.9375,868.015625,59.5,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,44,EDGE_TEST_044_image_229_f1a0f195_640x640.jpg,143.04024500000878,6.9910394798326765,69.0,868.015625,868.015625,60.6,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,45,EDGE_TEST_045_image_232_a1e3a59e_640x640.jpg,144.17345499998646,6.936089587366093,71.2,868.015625,868.015625,60.6,2,1,1,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,46,EDGE_TEST_046_image_237_e44dc169_640x640.jpg,144.094755000026,6.9398778602303715,70.2,868.015625,868.015625,59.5,2,1,1,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,47,EDGE_TEST_047_image_238_7a65cb1b_640x640.jpg,143.87707500003444,6.950377605325662,69.0,868.015625,868.015625,60.05,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,48,EDGE_TEST_048_image_240_eda3f6bf_640x640.jpg,144.76812500004144,6.9075979259917455,70.2,868.015625,868.015625,60.6,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,49,EDGE_TEST_049_image_244_c6f44af1_640x640.jpg,143.72826499999292,6.957573724277888,70.2,868.015625,868.015625,60.05,2,2,0,1,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,50,EDGE_TEST_050_image_250_b3185ceb_640x640.jpg,144.8166789999732,6.905281953055871,69.0,868.015625,868.015625,61.15,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,51,EDGE_TEST_051_image_251_f5ef7a28_640x640.jpg,144.71749699998782,6.910014481525232,69.6,868.015625,868.015625,60.05,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,52,EDGE_TEST_052_image_257_c962764c_640x640.jpg,144.94034299997338,6.8993903236463545,69.0,868.015625,868.015625,61.7,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,53,EDGE_TEST_053_image_260_79b29dc9_640x640.jpg,143.49290299998074,6.968985776252183,70.9,868.015625,868.015625,61.7,3,1,2,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,54,EDGE_TEST_054_image_265_316068e6_640x640.jpg,143.88139199996886,6.950169067034161,70.2,868.015625,868.015625,61.15,5,4,1,0,4
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,55,EDGE_TEST_055_image_266_8fe0514d_640x640.jpg,144.1388659999916,6.937754040607329,69.5,868.015625,868.171875,61.15,5,3,2,1,2
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,56,EDGE_TEST_056_image_267_a1efb1c7_640x640.jpg,143.94905599999674,6.9469021040334065,69.6,868.171875,868.25,62.25,4,1,3,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,57,EDGE_TEST_057_image_268_6b17791e_640x640.jpg,143.43831100001125,6.97163814205761,69.1,868.25,868.25,62.25,6,2,4,0,2
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,58,EDGE_TEST_058_image_275_22d7eca3_640x640.jpg,143.4587360000137,6.970645552041561,69.0,868.25,868.25,61.7,5,2,3,0,2
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,59,EDGE_TEST_059_image_276_5dff9e22_640x640.jpg,143.5913640000308,6.964207123206835,70.2,868.25,868.25,62.8,4,1,3,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,60,EDGE_TEST_060_image_278_ea766e04_640x640.jpg,144.39987800000154,6.925213607174857,70.2,868.25,868.25,62.8,9,1,8,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,61,EDGE_TEST_061_image_286_378ac4c3_640x640.jpg,143.55127199996787,6.966152135525653,70.2,868.25,868.25,62.8,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,62,EDGE_TEST_062_image_301_ca83e5df_640x640.jpg,143.51493999998866,6.967915674842487,70.7,868.25,868.25,61.7,4,1,3,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,63,EDGE_TEST_063_image_303_fc13dbc0_640x640.jpg,143.8655219999987,6.950935749567635,69.0,868.25,868.25,62.8,1,2,1,1,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,64,EDGE_TEST_064_image_305_ca60e725_640x640.jpg,143.44866400000456,6.971134983871082,71.4,868.25,868.25,63.35,1,2,1,0,2
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,65,EDGE_TEST_065_image_310_e7f041f0_640x640.jpg,143.84661700000834,6.951849274285971,70.2,868.25,868.25,63.9,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,66,EDGE_TEST_066_image_327_85f28ced_640x640.jpg,143.6185489999957,6.962888895361489,69.5,868.25,868.25,62.8,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,67,EDGE_TEST_067_image_329_6b7e42c3_640x640.jpg,143.30254000003606,6.97824337237671,70.7,868.25,868.25,63.35,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,68,EDGE_TEST_068_image_335_423c4bb2_640x640.jpg,144.10999900002253,6.939143757816859,70.7,868.25,868.25,62.8,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,69,EDGE_TEST_069_image_339_5ef5959a_640x640.jpg,143.58895800000937,6.964323816598312,68.4,868.25,868.25,63.35,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,70,EDGE_TEST_070_image_341_5ea77c2b_640x640.jpg,144.06851799998321,6.941141714250969,70.7,868.25,868.25,63.9,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,71,EDGE_TEST_071_image_356_464376c2_640x640.jpg,143.59841999998935,6.963864922748274,69.5,868.25,868.25,63.35,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,72,EDGE_TEST_072_image_364_81272161_640x640.jpg,143.6491050000086,6.9614077999298365,70.7,868.25,868.25,62.8,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,73,EDGE_TEST_073_image_367_ebadfd09_640x640.jpg,143.97643000000926,6.94558130105001,70.7,868.25,868.25,63.9,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,74,EDGE_TEST_074_image_370_9d9f521d_640x640.jpg,143.63958699999557,6.9618690841824185,69.0,868.25,868.25,63.9,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,75,EDGE_TEST_075_image_373_d51a1f7a_640x640.jpg,144.57276399997454,6.916932154663489,70.7,868.25,868.25,64.45,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,76,EDGE_TEST_076_image_374_18709287_640x640.jpg,144.78442500001165,6.906820260535064,68.4,868.25,868.25,63.9,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,77,EDGE_TEST_077_image_378_f4d007ae_640x640.jpg,144.64381800002002,6.9135343205601885,70.2,868.25,868.265625,63.9,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,78,EDGE_TEST_078_image_385_3f7bae0d_640x640.jpg,143.94500499997775,6.947097608563455,70.2,868.265625,868.265625,62.8,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,79,EDGE_TEST_079_image_397_49ad5cf8_640x640.jpg,144.47656499999084,6.921537759428759,69.5,868.265625,868.265625,65.55,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,80,EDGE_TEST_080_image_399_584fa2c4_640x640.jpg,143.9295239999865,6.947844835505006,69.6,868.265625,868.265625,64.45,1,0,1,0,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,81,EDGE_TEST_081_image_401_533e18ca_640x640.jpg,144.40728799996805,6.924858252308023,69.6,868.265625,868.265625,63.35,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,82,EDGE_TEST_082_image_410_8eed7e1c_640x640.jpg,144.74613099997669,6.908647527167141,67.8,868.265625,868.265625,63.35,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,83,EDGE_TEST_083_image_416_82eb3ebe_640x640.jpg,144.8597390000259,6.903229336895472,69.0,868.265625,868.265625,65.0,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,84,EDGE_TEST_084_image_417_ae3ad87d_640x640.jpg,144.93701500003908,6.8995487453617725,67.8,868.265625,868.265625,64.45,1,2,1,1,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,85,EDGE_TEST_085_image_425_bb5f9e4a_640x640.jpg,144.98068199998215,6.897470657505412,69.0,868.265625,868.265625,63.9,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,86,EDGE_TEST_086_image_426_5da7fb0b_640x640.jpg,144.21564700001,6.934060351994473,68.4,868.265625,868.265625,65.0,1,1,0,0,1
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,87,EDGE_TEST_087_image_433_3070b692_640x640.jpg,145.20002700004397,6.88705106094572,67.8,868.265625,868.265625,63.9,1,1,0,1,0
03_tflite_fp32,LiteRT/TFLite FP32,/home/tanishk/rock_edge_project/02_selected_model/03_tflite_fp32/03_yolov8n_LiteRT_FP32.tflite,1,88,EDGE_TEST_088_image_443_e75745ac_640x640.jpg,144.3528280000237,6.92747079398982,70.2,868.265625,868.265625,65.55,1,0,1,0,0
