format_folder,format,model_path,pass,image_index,image,latency_ms,fps,cpu_percent,rss_before_mb,rss_after_mb,temperature_c,ground_truth_count,predicted_count,absolute_count_error,completely_exposed_count,half_buried_count
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,13,EDGE_TEST_013_image_057_5de4c210_640x640.jpg,43.82448100000147,22.81829646767446,61.1,823.71875,823.71875,50.15,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,14,EDGE_TEST_014_image_063_39cb7a62_640x640.jpg,44.06484699995872,22.69382666870344,58.8,823.71875,823.828125,49.05,2,1,1,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,15,EDGE_TEST_015_image_068_473a1c63_640x640.jpg,44.245787000022574,22.60102187807146,63.2,823.828125,823.828125,49.6,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,16,EDGE_TEST_016_image_076_0ed6e178_640x640.jpg,44.39641400006167,22.524341718198478,64.7,823.828125,823.828125,50.15,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,17,EDGE_TEST_017_image_077_0ea2da12_640x640.jpg,44.13412300004893,22.658204854300408,64.7,823.828125,823.828125,50.7,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,18,EDGE_TEST_018_image_085_8809c5f8_640x640.jpg,44.39909699999589,22.522980591251496,62.5,823.828125,823.828125,50.7,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,19,EDGE_TEST_019_image_086_247ac7bc_640x640.jpg,44.80199700003595,22.32043361815317,63.2,823.828125,823.828125,49.6,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,20,EDGE_TEST_020_image_088_393f5523_640x640.jpg,43.73955500000193,22.8626011398597,61.1,823.828125,823.828125,50.15,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,21,EDGE_TEST_021_image_093_1b3ac379_640x640.jpg,44.477762000042276,22.483145622278602,61.1,823.828125,823.828125,49.6,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,22,EDGE_TEST_022_image_094_b2a4a867_640x640.jpg,44.31745099998352,22.564474658083828,66.7,823.828125,823.828125,50.7,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,23,EDGE_TEST_023_image_096_b8cf692b_640x640.jpg,44.681147000005694,22.380804145423404,66.7,823.828125,823.828125,50.15,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,24,EDGE_TEST_024_image_104_208f797f_640x640.jpg,44.243804000075215,22.602034852118503,64.7,823.828125,823.828125,51.8,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,25,EDGE_TEST_025_image_107_dc60bc59_640x640.jpg,44.86525400000119,22.288963303316493,65.0,823.828125,823.828125,51.25,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,26,EDGE_TEST_026_image_108_bce27ae2_640x640.jpg,44.30854400004591,22.569010617883624,58.8,823.828125,823.828125,51.25,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,27,EDGE_TEST_027_image_111_62d4323c_640x640.jpg,44.158435999975154,22.64572957250032,56.3,823.828125,823.828125,51.25,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,28,EDGE_TEST_028_image_116_98db83fc_640x640.jpg,44.13489900002787,22.657806467380123,63.2,823.828125,823.828125,50.7,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,29,EDGE_TEST_029_image_127_6c0965ef_640x640.jpg,44.807718000015484,22.317583769824083,64.7,823.828125,823.828125,50.7,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,30,EDGE_TEST_030_image_136_81dc6b0a_640x640.jpg,44.62861100000737,22.407150426434622,58.8,823.828125,823.828125,51.25,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,31,EDGE_TEST_031_image_140_2b0d436f_640x640.jpg,44.60066700005427,22.421189351244077,63.2,823.828125,823.84375,50.7,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,32,EDGE_TEST_032_image_153_8f06f1d3_640x640.jpg,42.6798170000211,23.430278531876215,63.2,823.84375,823.84375,50.7,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,33,EDGE_TEST_033_image_154_ff284326_640x640.jpg,43.00242200008597,23.2545041299767,64.7,823.84375,823.859375,51.8,2,0,2,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,34,EDGE_TEST_034_image_160_0ae40e39_640x640.jpg,43.59857600002215,22.936528936162777,61.1,823.859375,823.859375,51.8,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,35,EDGE_TEST_035_image_178_d25d9cdd_640x640.jpg,44.92130900007396,22.261150047928336,62.5,823.859375,823.859375,51.8,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,36,EDGE_TEST_036_image_182_99386deb_640x640.jpg,44.59033400007684,22.42638505462365,61.1,823.859375,823.859375,51.8,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,37,EDGE_TEST_037_image_192_2696fddd_640x640.jpg,44.35580000006212,22.5449659345249,61.1,823.859375,823.875,50.7,3,1,2,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,38,EDGE_TEST_038_image_201_0ce21bba_640x640.jpg,44.84675300000163,22.298158352734337,58.8,823.875,823.875,52.35,1,2,1,1,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,39,EDGE_TEST_039_image_205_52ce8cfe_640x640.jpg,44.39550300003248,22.52480391987604,66.7,823.890625,823.890625,51.8,1,3,2,1,2
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,40,EDGE_TEST_040_image_208_481aceaa_640x640.jpg,44.37998499997775,22.532679990777403,58.8,823.890625,823.890625,52.35,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,41,EDGE_TEST_041_image_211_7d7a573b_640x640.jpg,43.79375600001367,22.83430542015368,61.1,823.890625,823.890625,51.8,2,1,1,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,42,EDGE_TEST_042_image_215_b678f49d_640x640.jpg,43.46998500000154,23.00437876847587,63.2,823.890625,823.890625,51.8,2,2,0,1,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,43,EDGE_TEST_043_image_217_ab899f54_640x640.jpg,43.87997700007418,22.789437651672188,63.2,823.890625,823.96875,51.25,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,44,EDGE_TEST_044_image_229_f1a0f195_640x640.jpg,43.450393000057375,23.01475155814309,61.1,823.96875,823.96875,51.8,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,45,EDGE_TEST_045_image_232_a1e3a59e_640x640.jpg,44.81847599993216,22.312226770082802,61.1,823.96875,823.96875,52.9,2,1,1,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,46,EDGE_TEST_046_image_237_e44dc169_640x640.jpg,44.44768700000168,22.49835857600334,66.7,823.96875,823.96875,52.35,2,1,1,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,47,EDGE_TEST_047_image_238_7a65cb1b_640x640.jpg,44.04460299997481,22.70425731844085,61.1,823.96875,823.96875,51.25,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,48,EDGE_TEST_048_image_240_eda3f6bf_640x640.jpg,44.45557600001848,22.49436606106699,58.8,823.96875,823.96875,52.35,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,49,EDGE_TEST_049_image_244_c6f44af1_640x640.jpg,43.97832699999071,22.738472975568424,66.7,823.96875,823.96875,51.8,2,1,1,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,50,EDGE_TEST_050_image_250_b3185ceb_640x640.jpg,44.3934290000243,22.525856247767045,64.7,823.96875,823.96875,52.35,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,51,EDGE_TEST_051_image_251_f5ef7a28_640x640.jpg,44.57383300007223,22.43468718515591,63.2,823.96875,823.96875,52.9,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,52,EDGE_TEST_052_image_257_c962764c_640x640.jpg,43.8861249999718,22.786245083170197,63.2,823.96875,823.96875,54.0,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,53,EDGE_TEST_053_image_260_79b29dc9_640x640.jpg,44.2022839999936,22.623265349820947,61.1,823.96875,823.96875,51.8,3,1,2,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,54,EDGE_TEST_054_image_265_316068e6_640x640.jpg,43.90332800005581,22.777316562396564,64.7,823.984375,823.984375,52.35,5,4,1,0,4
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,55,EDGE_TEST_055_image_266_8fe0514d_640x640.jpg,44.41268699997636,22.516088702323557,64.7,823.984375,824.09375,52.9,5,3,2,1,2
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,56,EDGE_TEST_056_image_267_a1efb1c7_640x640.jpg,43.70421900000565,22.881086148682137,63.2,824.09375,824.15625,54.0,4,1,3,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,57,EDGE_TEST_057_image_268_6b17791e_640x640.jpg,44.232652000005146,22.60773330977043,61.1,824.15625,824.15625,52.35,6,1,5,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,58,EDGE_TEST_058_image_275_22d7eca3_640x640.jpg,44.06437800003005,22.694068210819136,58.8,824.15625,824.15625,52.35,5,3,2,0,3
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,59,EDGE_TEST_059_image_276_5dff9e22_640x640.jpg,43.84436400005143,22.80794858830264,61.1,824.15625,824.15625,52.9,4,1,3,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,60,EDGE_TEST_060_image_278_ea766e04_640x640.jpg,44.604312000046775,22.419357124014184,63.2,824.15625,824.15625,52.9,9,1,8,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,61,EDGE_TEST_061_image_286_378ac4c3_640x640.jpg,44.07578600000761,22.688194375020956,66.7,824.15625,824.15625,54.0,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,62,EDGE_TEST_062_image_301_ca83e5df_640x640.jpg,44.27068899997266,22.58830893733363,61.1,824.15625,824.15625,53.45,4,1,3,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,63,EDGE_TEST_063_image_303_fc13dbc0_640x640.jpg,43.80919800007632,22.82625671436071,62.5,824.15625,824.15625,53.45,1,2,1,1,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,64,EDGE_TEST_064_image_305_ca60e725_640x640.jpg,44.5493870000746,22.44699797997951,66.7,824.15625,824.21875,52.9,1,2,1,0,2
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,65,EDGE_TEST_065_image_310_e7f041f0_640x640.jpg,44.19950500005143,22.624687765142085,64.7,824.21875,824.21875,54.0,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,66,EDGE_TEST_066_image_327_85f28ced_640x640.jpg,43.55690699992465,22.958471316655473,62.5,824.21875,824.21875,54.0,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,67,EDGE_TEST_067_image_329_6b7e42c3_640x640.jpg,44.141636000063045,22.654348379805672,62.5,824.21875,824.21875,52.9,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,68,EDGE_TEST_068_image_335_423c4bb2_640x640.jpg,44.71001399997476,22.366353989523788,63.2,824.21875,824.21875,53.45,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,69,EDGE_TEST_069_image_339_5ef5959a_640x640.jpg,43.6783129999867,22.894657126531065,63.2,824.21875,824.21875,52.9,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,70,EDGE_TEST_070_image_341_5ea77c2b_640x640.jpg,44.018378999908236,22.7177834059288,61.1,824.21875,824.21875,54.0,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,71,EDGE_TEST_071_image_356_464376c2_640x640.jpg,44.30902100000367,22.568767655686123,63.2,824.21875,824.21875,53.45,1,2,1,0,2
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,72,EDGE_TEST_072_image_364_81272161_640x640.jpg,43.766883999978745,22.848325231480626,58.8,824.21875,824.21875,54.55,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,73,EDGE_TEST_073_image_367_ebadfd09_640x640.jpg,44.2991139999549,22.573814907472375,63.2,824.21875,824.21875,54.55,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,74,EDGE_TEST_074_image_370_9d9f521d_640x640.jpg,44.31792700006554,22.564232302619235,61.1,824.21875,824.21875,53.45,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,75,EDGE_TEST_075_image_373_d51a1f7a_640x640.jpg,44.64819800000441,22.397320492081253,66.7,824.21875,824.21875,54.55,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,76,EDGE_TEST_076_image_374_18709287_640x640.jpg,43.85534400000779,22.802238194729984,62.5,824.21875,824.21875,53.45,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,77,EDGE_TEST_077_image_378_f4d007ae_640x640.jpg,43.91206500008593,22.772784654924408,64.7,824.21875,824.21875,55.1,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,78,EDGE_TEST_078_image_385_3f7bae0d_640x640.jpg,44.548977999966155,22.447204063822962,63.2,824.21875,824.21875,54.55,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,79,EDGE_TEST_079_image_397_49ad5cf8_640x640.jpg,44.76302900002338,22.339864444818463,61.1,824.21875,824.21875,54.55,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,80,EDGE_TEST_080_image_399_584fa2c4_640x640.jpg,43.74358699999448,22.860493813644645,58.8,824.21875,824.21875,55.1,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,81,EDGE_TEST_081_image_401_533e18ca_640x640.jpg,44.530885999961356,22.45632390967626,63.2,824.21875,824.21875,53.45,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,82,EDGE_TEST_082_image_410_8eed7e1c_640x640.jpg,44.866674999980205,22.28825737589071,64.7,824.21875,824.21875,54.55,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,83,EDGE_TEST_083_image_416_82eb3ebe_640x640.jpg,44.65427299999192,22.394273443891496,63.2,824.21875,824.21875,54.0,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,84,EDGE_TEST_084_image_417_ae3ad87d_640x640.jpg,45.48612500002491,21.984726111521972,63.2,824.21875,824.21875,55.1,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,85,EDGE_TEST_085_image_425_bb5f9e4a_640x640.jpg,45.17598300003556,22.135655576088137,66.7,824.21875,824.21875,54.55,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,86,EDGE_TEST_086_image_426_5da7fb0b_640x640.jpg,44.46658999995634,22.48879439599443,58.8,824.21875,824.21875,55.1,1,1,0,0,1
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,87,EDGE_TEST_087_image_433_3070b692_640x640.jpg,44.84662000004391,22.298224481555597,63.2,824.21875,824.21875,54.0,1,1,0,1,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,88,EDGE_TEST_088_image_443_e75745ac_640x640.jpg,43.934861000025194,22.760968789668564,64.7,824.21875,824.21875,54.0,1,0,1,0,0
04_tflite_int8,LiteRT/TFLite INT8,/home/tanishk/rock_edge_project/02_selected_model/04_tflite_int8/04_yolov8n_LiteRT_INT8.tflite,1,89,EDGE_TEST_089_image_445_efc7393b_640x640.jpg,44.582476999948994,22.43033737226274,64.7,824.21875,824.21875,54.55,1,1,0,0,1
