format_folder,format,model_path,pass,image_index,image,latency_ms,fps,cpu_percent,rss_before_mb,rss_after_mb,temperature_c,ground_truth_count,predicted_count,absolute_count_error,completely_exposed_count,half_buried_count
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,24,EDGE_TEST_024_image_104_208f797f_640x640.jpg,75.35931400002482,13.269759860070788,83.3,834.875,834.875,51.25,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,25,EDGE_TEST_025_image_107_dc60bc59_640x640.jpg,75.70446800013997,13.209259987113985,83.3,834.875,834.875,50.15,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,26,EDGE_TEST_026_image_108_bce27ae2_640x640.jpg,75.65150400000675,13.218507856762646,82.1,834.875,834.875,51.8,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,27,EDGE_TEST_027_image_111_62d4323c_640x640.jpg,75.16605199998594,13.303878192248105,80.6,834.875,834.875,50.7,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,28,EDGE_TEST_028_image_116_98db83fc_640x640.jpg,75.6077070000174,13.226164893477987,83.3,834.875,834.875,50.7,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,29,EDGE_TEST_029_image_127_6c0965ef_640x640.jpg,76.26779199995326,13.111694645632495,82.1,834.875,834.875,51.25,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,30,EDGE_TEST_030_image_136_81dc6b0a_640x640.jpg,75.5492470000263,13.236399298588005,80.6,834.875,834.875,51.8,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,31,EDGE_TEST_031_image_140_2b0d436f_640x640.jpg,76.17085000015322,13.128381789070076,83.3,834.875,834.875,51.8,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,32,EDGE_TEST_032_image_153_8f06f1d3_640x640.jpg,73.7179580000884,13.56521568325049,86.2,834.875,834.875,52.9,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,33,EDGE_TEST_033_image_154_ff284326_640x640.jpg,72.32056400016518,13.827325793500671,86.2,834.875,834.875,51.25,2,0,2,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,34,EDGE_TEST_034_image_160_0ae40e39_640x640.jpg,73.83857100012392,13.543057327021154,86.2,834.890625,834.890625,53.45,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,35,EDGE_TEST_035_image_178_d25d9cdd_640x640.jpg,75.44342999995024,13.254964680167108,82.1,834.890625,834.890625,50.7,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,36,EDGE_TEST_036_image_182_99386deb_640x640.jpg,74.76273400015998,13.375647819378303,83.3,834.890625,834.890625,51.25,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,37,EDGE_TEST_037_image_192_2696fddd_640x640.jpg,75.22107500017228,13.294146620447922,83.3,834.890625,834.890625,53.45,3,1,2,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,38,EDGE_TEST_038_image_201_0ce21bba_640x640.jpg,76.19866499999262,13.123589501208412,83.9,834.890625,834.890625,52.35,1,2,1,1,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,39,EDGE_TEST_039_image_205_52ce8cfe_640x640.jpg,75.2162789999602,13.294994292399512,83.9,834.890625,834.890625,52.35,1,2,1,1,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,40,EDGE_TEST_040_image_208_481aceaa_640x640.jpg,76.63371000012376,13.049087666490179,83.3,834.890625,834.890625,52.9,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,41,EDGE_TEST_041_image_211_7d7a573b_640x640.jpg,75.42213400006403,13.25870731792276,83.9,834.890625,834.890625,51.8,2,1,1,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,42,EDGE_TEST_042_image_215_b678f49d_640x640.jpg,74.4456209999953,13.432623525298595,82.8,834.890625,834.890625,53.45,2,2,0,1,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,43,EDGE_TEST_043_image_217_ab899f54_640x640.jpg,75.02437200014356,13.329001940837125,83.9,834.890625,834.96875,52.35,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,44,EDGE_TEST_044_image_229_f1a0f195_640x640.jpg,74.6789219999755,13.390659281347528,84.4,834.984375,834.984375,53.45,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,45,EDGE_TEST_045_image_232_a1e3a59e_640x640.jpg,75.0163899999734,13.33042019217873,83.3,834.984375,834.984375,52.9,2,1,1,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,46,EDGE_TEST_046_image_237_e44dc169_640x640.jpg,75.23909800011097,13.29096210056273,80.6,834.984375,834.984375,53.45,2,1,1,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,47,EDGE_TEST_047_image_238_7a65cb1b_640x640.jpg,75.09300300012,13.316819943908781,83.3,834.984375,834.984375,51.8,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,48,EDGE_TEST_048_image_240_eda3f6bf_640x640.jpg,76.08601900005851,13.143019087373082,83.3,834.984375,834.984375,54.0,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,49,EDGE_TEST_049_image_244_c6f44af1_640x640.jpg,74.6545330000572,13.395033895654183,80.6,834.984375,834.984375,54.0,2,2,0,1,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,50,EDGE_TEST_050_image_250_b3185ceb_640x640.jpg,76.32405999993352,13.102028377432633,82.8,834.984375,834.984375,54.0,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,51,EDGE_TEST_051_image_251_f5ef7a28_640x640.jpg,76.00470300008055,13.157080555909022,81.2,834.984375,834.984375,54.55,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,52,EDGE_TEST_052_image_257_c962764c_640x640.jpg,75.64414100011163,13.219794511230212,83.3,834.984375,834.984375,54.0,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,53,EDGE_TEST_053_image_260_79b29dc9_640x640.jpg,74.82290699999794,13.36489104867347,85.7,834.984375,834.984375,55.65,3,1,2,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,54,EDGE_TEST_054_image_265_316068e6_640x640.jpg,74.92455999999947,13.346758392708706,83.3,834.984375,834.984375,54.0,5,4,1,0,4
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,55,EDGE_TEST_055_image_266_8fe0514d_640x640.jpg,75.71081299988691,13.208152975473842,82.8,834.984375,835.140625,54.0,5,3,2,1,2
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,56,EDGE_TEST_056_image_267_a1efb1c7_640x640.jpg,75.74192500010213,13.20272755146706,82.8,835.140625,835.21875,55.65,4,1,3,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,57,EDGE_TEST_057_image_268_6b17791e_640x640.jpg,74.76337200000671,13.375533677104748,80.6,835.21875,835.21875,53.45,6,2,4,0,2
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,58,EDGE_TEST_058_image_275_22d7eca3_640x640.jpg,74.63694300008683,13.39819075921741,86.2,835.21875,835.21875,54.55,5,2,3,0,2
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,59,EDGE_TEST_059_image_276_5dff9e22_640x640.jpg,75.17463699991822,13.302358879379595,86.2,835.21875,835.21875,54.0,4,1,3,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,60,EDGE_TEST_060_image_278_ea766e04_640x640.jpg,76.15537600008793,13.131049343106723,80.6,835.21875,835.21875,55.1,9,1,8,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,61,EDGE_TEST_061_image_286_378ac4c3_640x640.jpg,74.66772200018568,13.39266785181304,86.2,835.21875,835.21875,55.1,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,62,EDGE_TEST_062_image_301_ca83e5df_640x640.jpg,75.56162500009123,13.234231000177573,83.9,835.21875,835.21875,55.1,4,1,3,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,63,EDGE_TEST_063_image_303_fc13dbc0_640x640.jpg,74.80727999995906,13.367682931401157,83.3,835.21875,835.21875,54.0,1,2,1,1,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,64,EDGE_TEST_064_image_305_ca60e725_640x640.jpg,75.70338699997592,13.20944860763387,82.8,835.21875,835.21875,55.1,1,2,1,0,2
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,65,EDGE_TEST_065_image_310_e7f041f0_640x640.jpg,75.4009390000192,13.262434304694073,80.6,835.21875,835.21875,54.55,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,66,EDGE_TEST_066_image_327_85f28ced_640x640.jpg,74.60940900000423,13.403135253355824,86.2,835.21875,835.21875,55.1,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,67,EDGE_TEST_067_image_329_6b7e42c3_640x640.jpg,75.42531200010671,13.258148670284388,83.3,835.21875,835.21875,56.2,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,68,EDGE_TEST_068_image_335_423c4bb2_640x640.jpg,75.77089200003684,13.197680185677553,81.2,835.21875,835.21875,54.55,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,69,EDGE_TEST_069_image_339_5ef5959a_640x640.jpg,74.74715299986201,13.37843596533832,85.7,835.21875,835.21875,55.1,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,70,EDGE_TEST_070_image_341_5ea77c2b_640x640.jpg,75.19634499999484,13.298518697950927,82.8,835.21875,835.21875,54.55,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,71,EDGE_TEST_071_image_356_464376c2_640x640.jpg,75.50498000000516,13.244159524311266,81.2,835.21875,835.21875,56.2,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,72,EDGE_TEST_072_image_364_81272161_640x640.jpg,74.90017400004945,13.351103830537694,82.8,835.21875,835.21875,56.2,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,73,EDGE_TEST_073_image_367_ebadfd09_640x640.jpg,75.43683099993359,13.25612418688267,80.6,835.21875,835.21875,55.65,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,74,EDGE_TEST_074_image_370_9d9f521d_640x640.jpg,75.24099499983095,13.290627004630213,86.7,835.21875,835.21875,56.2,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,75,EDGE_TEST_075_image_373_d51a1f7a_640x640.jpg,74.70252200005234,13.386428907973139,82.1,835.21875,835.21875,55.1,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,76,EDGE_TEST_076_image_374_18709287_640x640.jpg,75.99158099992565,13.159352481441049,80.6,835.21875,835.21875,56.2,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,77,EDGE_TEST_077_image_378_f4d007ae_640x640.jpg,75.91974899992238,13.171803294568617,83.3,835.21875,835.21875,56.75,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,78,EDGE_TEST_078_image_385_3f7bae0d_640x640.jpg,74.63428400001249,13.39866809735634,83.3,835.21875,835.21875,55.65,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,79,EDGE_TEST_079_image_397_49ad5cf8_640x640.jpg,76.3513309998416,13.097348623851426,80.6,835.234375,835.234375,55.65,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,80,EDGE_TEST_080_image_399_584fa2c4_640x640.jpg,75.52489099998638,13.24066790113183,84.4,835.234375,835.234375,56.2,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,81,EDGE_TEST_081_image_401_533e18ca_640x640.jpg,75.67100500000379,13.215101345620425,80.6,835.234375,835.234375,55.1,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,82,EDGE_TEST_082_image_410_8eed7e1c_640x640.jpg,77.05456500002583,12.977816434362646,81.2,835.234375,835.234375,56.75,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,83,EDGE_TEST_083_image_416_82eb3ebe_640x640.jpg,76.03145600000971,13.152451006592223,82.1,835.234375,835.234375,56.75,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,84,EDGE_TEST_084_image_417_ae3ad87d_640x640.jpg,75.73234000005868,13.204398543597426,80.6,835.25,835.25,56.75,1,2,1,1,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,85,EDGE_TEST_085_image_425_bb5f9e4a_640x640.jpg,76.17019899998922,13.128493992777168,82.8,835.25,835.25,56.2,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,86,EDGE_TEST_086_image_426_5da7fb0b_640x640.jpg,75.82215599995834,13.188757122661475,83.9,835.25,835.25,56.2,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,87,EDGE_TEST_087_image_433_3070b692_640x640.jpg,75.44239000003472,13.255147404523369,82.8,835.25,835.25,56.75,1,1,0,1,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,88,EDGE_TEST_088_image_443_e75745ac_640x640.jpg,75.81734099994719,13.189594712912664,82.8,835.25,835.25,56.75,1,0,1,0,0
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,89,EDGE_TEST_089_image_445_efc7393b_640x640.jpg,76.1008120000497,13.140464256798559,81.2,835.25,835.25,56.2,1,1,0,0,1
05_ncnn_fp32,NCNN FP32,/home/tanishk/rock_edge_project/02_selected_model/05_ncnn_fp32/05_yolov8n_FP32_ncnn_model,1,90,EDGE_TEST_090_image_448_3511f25a_640x640.jpg,74.52402700005223,13.418491193441534,83.9,835.25,835.25,56.75,1,1,0,0,1
